"Reason for Credit Entry","Sub Order No","Order Date","Customer State","Product Name","SKU","Size","Quantity","Supplier Listed Price (Incl. GST + Commission)","Supplier Discounted Price (Incl GST and Commision)","Packet Id"
"DELIVERED","123842123295517380_1","2025-02-19","Maharashtra","SYGA Baby Bucket Fishermans Hats Baby Cartoon Giraffe Cap for 6M - 3Years (Blue)","BucketHat-Giraffe-Blue","1-2 Years","1","306.0","297.0",
"DELIVERED","123842595867883904_1","2025-02-19","Karnataka","SYGA Stainless Steel Cake Knife and Cake Server Set with Acrylic Handle Slicer Pizza Shovel Knife Pie Server Hand Tool with Cutting Knife Decorating Tools Set of 2","PizzaCutterShovel","Free Size","1","117.0","114.0",
"DELIVERED","123842804928733696_1","2025-02-19","Tamil Nadu","SYGA Liquor Wine Oil Pourer | Pack of 3 | for Bar, Restaurants, Kitchen | Stainless Steel Free Flow Bottle Pour Spout (with Caps)","Three Pcs Liquor Bottle Pourer","Free Size","1","98.0","95.0",
"DELIVERED","123843140528704256_1","2025-02-19","Gujarat","SYGA Women's Warm Winter Cotton Hat with Rabbit Doll Design - One Size (Gray & Pink)","BC-99","Free Size","1","165.0","160.0",
"DELIVERED","123843222778746688_1","2025-02-19","Karnataka","SYGA 3 Pcs Baby Girl Headband Soft Flower Bow Strechable Hairband Suitable For Newborns, Infants, Toddlers and Kids 0-3 Years(Color - 1026)","HB-40","Free Size","1","245.0","245.0",
"RTO_COMPLETE","123843235366112000_1","2025-02-19","Maharashtra","SYGA Manual Breast Pump with Feeding Nipple","ManualFeedingPump","Free Size","1","253.0","253.0",
"RTO_COMPLETE","123843712332888448_1","2025-02-19","Jharkhand","SYGA Baby Safety Strip Furniture Edge Guard Cushion Corner Cover 2 Meter 6.5 feet Tape Infant Bump Protector (L Shape_Brown)","Safety Strip Guard Protector_Brown","Free Size","1","110.0","110.0",
"DELIVERED","123844322587208384_1","2025-02-19","Andhra Pradesh","SYGA Celebrity Cartoon Canvas Small Bag Girl Children's Bag Shoulder Messenger Bag Chest Bag","SHOULDERBAG-YELLOW-JOKER","Free Size","1","195.0","195.0",
"DELIVERED","123844415629588864_1","2025-02-19","Gujarat","SYGA 12 Artificial Foam Fabric Flower Crown Tiara Headband Head Garland Floral Hair Festival for Princess, Girls - White & Flesh Pink","Tiara-Luxury12FlowersWhiteandFleshPink","Free Size","1","105.0","105.0",
"DELIVERED","123844428020648704_1","2025-02-19","Assam","SYGA Baby Milk Bottle Nipple Straw Brush Sponge Nylon Cleaning Brush Cleaner Bottle Tong Set (Color May Vary) (4 Pcs)","4 Pcs Bottle Cleaner Brush","Free Size","1","91.0","89.0",
"DELIVERED","123844689773492608_1","2025-02-19","Andhra Pradesh","SYGA Baking Stainless Steel Shaker Sieve Cup Manual Flour Sifter with Measuring Scale Mark for Flour Icing Sugar","FlourCup","Free Size","1","171.0","166.0",
"DELIVERED","123844949199448832_1","2025-02-19","Uttar Pradesh","SYGA Disposable Ear Piercing Tool Automatic Sterile Ear Piercer Ear Stud Set Steel 4mm Ear Stud Tool Gold Plated Pearl(233)","EarPiercer-233-4mm","Free Size","1","110.0","110.0",
"DELIVERED","123845109619128704_1","2025-02-19","Karnataka","SYGA Kids Travelling Bag Swimming bag - Waterproof, Dry and Wet Separation with Shoe Compartment, Drawstring Beach and Travel Backpack (Astronaut Design, Blue)","SCHOOLBAG-126","Free Size","2","245.0","238.0",
"DELIVERED","123845156133825216_1","2025-02-19","Bihar","SYGA 1 to 12 Month Rainbow Baby and Couple Banner with Front Side Photo Space & Sweet Memory Writing Space Back Side of Banner","12MonthPlainBanner","Free Size","1","53.0","52.0",
"DELIVERED","123846278278879040_1","2025-02-19","Madhya Pradesh","SYGA Safety Strip Guard Protector W Shape Lining Strip ","Lining Strip Guard Protector_White","Free Size","1","104.0","104.0",
"DELIVERED","123846306069375680_1","2025-02-19","Chhattisgarh","SYGA Manual Breast Pump with Feeding Nipple","ManualFeedingPump","Free Size","1","253.0","253.0",
"DELIVERED","123846345722421760_1","2025-02-19","Haryana","Baby Child Infant Kids Safety Safe Table Desk Corner Edge Cushions Thick Guard Protectors Pack of 12","Corner Guard Protectors_Light Pink","Free Size","1","105.0","102.0",
"DELIVERED","123846918077145601_1","2025-02-19","Maharashtra","SYGA All Occasion Indian Family Photo Booth Party Props Craft Item for Wedding, Baby Shower, Birthday Multi Color (Set of 41, Large)","40_WeddingProps","Free Size","1","119.0","119.0",
"DELIVERED","123846987715078848_1","2025-02-19","Tamil Nadu","SYGA Women Hand Wallet Long Zipper Multi-Functional Versatile Wallet (Pink)","WP-117","Free Size","1","220.0","220.0",
